Country Code;Año;Valor;Indicator Code
COG;1993;0.0;IP.PAT.NRES
COG;1994;21.0;IP.PAT.NRES
COG;1995;15.0;IP.PAT.NRES
COG;1996;27.0;IP.PAT.NRES
COG;1997;0.0;IP.PAT.NRES
COG;1998;0.0;IP.PAT.NRES
COG;1999;0.0;IP.PAT.NRES
COG;2000;0.0;IP.PAT.NRES
COG;2001;0.0;IP.PAT.NRES
COG;2002;0.0;IP.PAT.NRES
COG;2003;0.0;IP.PAT.NRES
COG;2004;0.0;IP.PAT.NRES
COG;2005;0.0;IP.PAT.NRES
COG;2006;0.0;IP.PAT.NRES
COG;2007;0.0;IP.PAT.NRES
COG;2008;0.0;IP.PAT.NRES
COG;2009;0.0;IP.PAT.NRES
COG;2010;0.0;IP.PAT.NRES
COG;2011;0.0;IP.PAT.NRES
COG;2012;0.0;IP.PAT.NRES
COG;2013;0.0;IP.PAT.NRES
COG;2014;0.0;IP.PAT.NRES
COG;2015;0.0;IP.PAT.NRES
COG;2016;0.0;IP.PAT.NRES
COG;2017;0.0;IP.PAT.NRES
COG;2018;0.0;IP.PAT.NRES
COG;2019;0.0;IP.PAT.NRES
COG;2020;0.0;IP.PAT.NRES
COG;2021;0.0;IP.PAT.NRES
COG;1990;0.0;IP.JRN.ARTC.SC
COG;1991;0.0;IP.JRN.ARTC.SC
COG;1992;0.0;IP.JRN.ARTC.SC
COG;1993;0.0;IP.JRN.ARTC.SC
COG;1994;0.0;IP.JRN.ARTC.SC
COG;1995;0.0;IP.JRN.ARTC.SC
COG;1996;0.0;IP.JRN.ARTC.SC
COG;1997;0.0;IP.JRN.ARTC.SC
COG;1998;0.0;IP.JRN.ARTC.SC
COG;1999;0.0;IP.JRN.ARTC.SC
COG;2000;17.35;IP.JRN.ARTC.SC
COG;2001;16.34;IP.JRN.ARTC.SC
COG;2002;23.93;IP.JRN.ARTC.SC
COG;2003;33.59;IP.JRN.ARTC.SC
COG;2004;39.1;IP.JRN.ARTC.SC
COG;2005;45.12;IP.JRN.ARTC.SC
COG;2006;45.94;IP.JRN.ARTC.SC
COG;2007;47.06;IP.JRN.ARTC.SC
COG;2008;50.11;IP.JRN.ARTC.SC
COG;2009;42.44;IP.JRN.ARTC.SC
COG;2010;48.06;IP.JRN.ARTC.SC
COG;2011;51.43;IP.JRN.ARTC.SC
COG;2012;57.59;IP.JRN.ARTC.SC
COG;2013;58.48;IP.JRN.ARTC.SC
COG;2014;76.12;IP.JRN.ARTC.SC
COG;2015;69.35;IP.JRN.ARTC.SC
COG;2016;79.25;IP.JRN.ARTC.SC
COG;2017;74.33;IP.JRN.ARTC.SC
COG;2018;66.68;IP.JRN.ARTC.SC
COG;2019;0.0;IP.JRN.ARTC.SC
COG;2020;0.0;IP.JRN.ARTC.SC
COG;2021;0.0;IP.JRN.ARTC.SC
COG;1990;0.0;GB.XPD.RSDV.GD.ZS
COG;1991;0.0;GB.XPD.RSDV.GD.ZS
COG;1992;0.0;GB.XPD.RSDV.GD.ZS
COG;1993;0.0;GB.XPD.RSDV.GD.ZS
COG;1994;0.0;GB.XPD.RSDV.GD.ZS
COG;1995;0.0;GB.XPD.RSDV.GD.ZS
COG;1996;0.0;GB.XPD.RSDV.GD.ZS
COG;1997;0.0;GB.XPD.RSDV.GD.ZS
COG;1998;0.0;GB.XPD.RSDV.GD.ZS
COG;1999;0.0;GB.XPD.RSDV.GD.ZS
COG;2000;0.0;GB.XPD.RSDV.GD.ZS
COG;2001;0.0;GB.XPD.RSDV.GD.ZS
COG;2002;0.0;GB.XPD.RSDV.GD.ZS
COG;2003;0.0;GB.XPD.RSDV.GD.ZS
COG;2004;0.0;GB.XPD.RSDV.GD.ZS
COG;2005;0.0;GB.XPD.RSDV.GD.ZS
COG;2006;0.0;GB.XPD.RSDV.GD.ZS
COG;2007;0.0;GB.XPD.RSDV.GD.ZS
COG;2008;0.0;GB.XPD.RSDV.GD.ZS
COG;2009;0.0;GB.XPD.RSDV.GD.ZS
COG;2010;0.0;GB.XPD.RSDV.GD.ZS
COG;2011;0.0;GB.XPD.RSDV.GD.ZS
COG;2012;0.0;GB.XPD.RSDV.GD.ZS
COG;2013;0.0;GB.XPD.RSDV.GD.ZS
COG;2014;0.0;GB.XPD.RSDV.GD.ZS
COG;2015;0.0;GB.XPD.RSDV.GD.ZS
COG;2016;0.0;GB.XPD.RSDV.GD.ZS
COG;2017;0.0;GB.XPD.RSDV.GD.ZS
COG;2018;0.0;GB.XPD.RSDV.GD.ZS
COG;2019;0.0;GB.XPD.RSDV.GD.ZS
COG;2020;0.0;GB.XPD.RSDV.GD.ZS
COG;2021;0.0;GB.XPD.RSDV.GD.ZS
COG;1990;0.0;BX.GSR.ROYL.CD
COG;1991;0.0;BX.GSR.ROYL.CD
COG;1992;0.0;BX.GSR.ROYL.CD
COG;1993;0.0;BX.GSR.ROYL.CD
COG;1994;0.0;BX.GSR.ROYL.CD
COG;1995;0.0;BX.GSR.ROYL.CD
COG;1996;0.0;BX.GSR.ROYL.CD
COG;1997;0.0;BX.GSR.ROYL.CD
COG;1998;0.0;BX.GSR.ROYL.CD
COG;1999;0.0;BX.GSR.ROYL.CD
COG;2000;0.0;BX.GSR.ROYL.CD
COG;2001;0.0;BX.GSR.ROYL.CD
COG;2002;0.0;BX.GSR.ROYL.CD
COG;2003;0.0;BX.GSR.ROYL.CD
COG;2004;0.0;BX.GSR.ROYL.CD
COG;2005;0.0;BX.GSR.ROYL.CD
COG;2006;0.0;BX.GSR.ROYL.CD
COG;2007;0.0;BX.GSR.ROYL.CD
COG;2008;0.0;BX.GSR.ROYL.CD
COG;2009;0.0;BX.GSR.ROYL.CD
COG;2010;0.0;BX.GSR.ROYL.CD
COG;2011;0.0;BX.GSR.ROYL.CD
COG;2012;0.0;BX.GSR.ROYL.CD
COG;2013;0.0;BX.GSR.ROYL.CD
COG;2014;0.0;BX.GSR.ROYL.CD
COG;2015;0.0;BX.GSR.ROYL.CD
COG;2016;1605374.17101323;BX.GSR.ROYL.CD
COG;2017;0.0;BX.GSR.ROYL.CD
COG;2018;0.0;BX.GSR.ROYL.CD
COG;2019;0.0;BX.GSR.ROYL.CD
COG;2020;0.0;BX.GSR.ROYL.CD
COG;2021;0.0;BX.GSR.ROYL.CD
COG;1990;0.0;BM.GSR.ROYL.CD
COG;1991;0.0;BM.GSR.ROYL.CD
COG;1992;0.0;BM.GSR.ROYL.CD
COG;1993;0.0;BM.GSR.ROYL.CD
COG;1994;0.0;BM.GSR.ROYL.CD
COG;1995;0.0;BM.GSR.ROYL.CD
COG;1996;0.0;BM.GSR.ROYL.CD
COG;1997;0.0;BM.GSR.ROYL.CD
COG;1998;0.0;BM.GSR.ROYL.CD
COG;1999;0.0;BM.GSR.ROYL.CD
COG;2000;0.0;BM.GSR.ROYL.CD
COG;2001;0.0;BM.GSR.ROYL.CD
COG;2002;0.0;BM.GSR.ROYL.CD
COG;2003;0.0;BM.GSR.ROYL.CD
COG;2004;0.0;BM.GSR.ROYL.CD
COG;2005;0.0;BM.GSR.ROYL.CD
COG;2006;0.0;BM.GSR.ROYL.CD
COG;2007;0.0;BM.GSR.ROYL.CD
COG;2008;0.0;BM.GSR.ROYL.CD
COG;2009;0.0;BM.GSR.ROYL.CD
COG;2010;0.0;BM.GSR.ROYL.CD
COG;2011;0.0;BM.GSR.ROYL.CD
COG;2012;0.0;BM.GSR.ROYL.CD
COG;2013;0.0;BM.GSR.ROYL.CD
COG;2014;0.0;BM.GSR.ROYL.CD
COG;2015;0.0;BM.GSR.ROYL.CD
COG;2016;3762174.13396062;BM.GSR.ROYL.CD
COG;2017;0.0;BM.GSR.ROYL.CD
COG;2018;0.0;BM.GSR.ROYL.CD
COG;2019;0.0;BM.GSR.ROYL.CD
COG;2020;0.0;BM.GSR.ROYL.CD
COG;2021;0.0;BM.GSR.ROYL.CD
COL;1990;0.0;TX.VAL.TECH.MF.ZS
COL;1991;0.0;TX.VAL.TECH.MF.ZS
COL;1992;0.0;TX.VAL.TECH.MF.ZS
COL;1993;0.0;TX.VAL.TECH.MF.ZS
COL;1994;0.0;TX.VAL.TECH.MF.ZS
COL;1995;0.0;TX.VAL.TECH.MF.ZS
COL;1996;0.0;TX.VAL.TECH.MF.ZS
COL;1997;0.0;TX.VAL.TECH.MF.ZS
COL;1998;0.0;TX.VAL.TECH.MF.ZS
COL;1999;0.0;TX.VAL.TECH.MF.ZS
COL;2000;0.0;TX.VAL.TECH.MF.ZS
COL;2001;0.0;TX.VAL.TECH.MF.ZS
COL;2002;0.0;TX.VAL.TECH.MF.ZS
COL;2003;0.0;TX.VAL.TECH.MF.ZS
COL;2004;0.0;TX.VAL.TECH.MF.ZS
COL;2005;0.0;TX.VAL.TECH.MF.ZS
COL;2006;0.0;TX.VAL.TECH.MF.ZS
COL;2007;3.06526380772836;TX.VAL.TECH.MF.ZS
COL;2008;4.01539204028518;TX.VAL.TECH.MF.ZS
COL;2009;5.55422594287884;TX.VAL.TECH.MF.ZS
COL;2010;5.36253461964428;TX.VAL.TECH.MF.ZS
COL;2011;4.67963038719246;TX.VAL.TECH.MF.ZS
COL;2012;5.67742887461494;TX.VAL.TECH.MF.ZS
COL;2013;7.76843653235379;TX.VAL.TECH.MF.ZS
COL;2014;8.11973749095656;TX.VAL.TECH.MF.ZS
COL;2015;9.84934563232937;TX.VAL.TECH.MF.ZS
COL;2016;10.1857850709883;TX.VAL.TECH.MF.ZS
COL;2017;8.96234837291713;TX.VAL.TECH.MF.ZS
COL;2018;7.22137141944406;TX.VAL.TECH.MF.ZS
COL;2019;9.04842009601525;TX.VAL.TECH.MF.ZS
COL;2020;9.91352089634472;TX.VAL.TECH.MF.ZS
COL;2021;0.0;TX.VAL.TECH.MF.ZS
COL;1990;0.0;TX.VAL.TECH.CD
COL;1991;0.0;TX.VAL.TECH.CD
COL;1992;0.0;TX.VAL.TECH.CD
COL;1993;0.0;TX.VAL.TECH.CD
COL;1994;0.0;TX.VAL.TECH.CD
COL;1995;0.0;TX.VAL.TECH.CD
COL;1996;0.0;TX.VAL.TECH.CD
COL;1997;0.0;TX.VAL.TECH.CD
COL;1998;0.0;TX.VAL.TECH.CD
COL;1999;0.0;TX.VAL.TECH.CD
COL;2000;0.0;TX.VAL.TECH.CD
COL;2001;0.0;TX.VAL.TECH.CD
COL;2002;0.0;TX.VAL.TECH.CD
COL;2003;0.0;TX.VAL.TECH.CD
COL;2004;0.0;TX.VAL.TECH.CD
COL;2005;0.0;TX.VAL.TECH.CD
COL;2006;0.0;TX.VAL.TECH.CD
COL;2007;360292045.0;TX.VAL.TECH.CD
COL;2008;475948292.0;TX.VAL.TECH.CD
COL;2009;492118044.0;TX.VAL.TECH.CD
COL;2010;451119242.0;TX.VAL.TECH.CD
COL;2011;433809511.0;TX.VAL.TECH.CD
COL;2012;565873207.0;TX.VAL.TECH.CD
COL;2013;773381765.0;TX.VAL.TECH.CD
COL;2014;762807179.0;TX.VAL.TECH.CD
COL;2015;823794430.0;TX.VAL.TECH.CD
COL;2016;766932657.0;TX.VAL.TECH.CD
COL;2017;692526482.0;TX.VAL.TECH.CD
COL;2018;603546790.0;TX.VAL.TECH.CD
COL;2019;753151214.0;TX.VAL.TECH.CD
COL;2020;689645045.0;TX.VAL.TECH.CD
COL;2021;735048087.0;TX.VAL.TECH.CD
COL;1990;0.0;SP.POP.TECH.RD.P6
COL;1991;0.0;SP.POP.TECH.RD.P6
COL;1992;0.0;SP.POP.TECH.RD.P6
COL;1993;0.0;SP.POP.TECH.RD.P6
COL;1994;0.0;SP.POP.TECH.RD.P6
COL;1995;0.0;SP.POP.TECH.RD.P6
COL;1996;0.0;SP.POP.TECH.RD.P6
COL;1997;0.0;SP.POP.TECH.RD.P6
COL;1998;0.0;SP.POP.TECH.RD.P6
COL;1999;0.0;SP.POP.TECH.RD.P6
COL;2000;0.0;SP.POP.TECH.RD.P6
COL;2001;0.0;SP.POP.TECH.RD.P6
COL;2002;0.0;SP.POP.TECH.RD.P6
COL;2003;0.0;SP.POP.TECH.RD.P6
COL;2004;0.0;SP.POP.TECH.RD.P6
COL;2005;0.0;SP.POP.TECH.RD.P6
COL;2006;0.0;SP.POP.TECH.RD.P6
COL;2007;0.0;SP.POP.TECH.RD.P6
COL;2008;0.0;SP.POP.TECH.RD.P6
COL;2009;0.0;SP.POP.TECH.RD.P6
COL;2010;0.0;SP.POP.TECH.RD.P6
COL;2011;0.0;SP.POP.TECH.RD.P6
COL;2012;0.0;SP.POP.TECH.RD.P6
COL;2013;0.0;SP.POP.TECH.RD.P6
COL;2014;0.0;SP.POP.TECH.RD.P6
COL;2015;0.0;SP.POP.TECH.RD.P6
COL;2016;0.0;SP.POP.TECH.RD.P6
COL;2017;0.0;SP.POP.TECH.RD.P6
COL;2018;0.0;SP.POP.TECH.RD.P6
COL;2019;0.0;SP.POP.TECH.RD.P6
COL;2020;0.0;SP.POP.TECH.RD.P6
COL;2021;0.0;SP.POP.TECH.RD.P6
COL;1990;0.0;SP.POP.SCIE.RD.P6
COL;1991;0.0;SP.POP.SCIE.RD.P6
COL;1992;0.0;SP.POP.SCIE.RD.P6
COL;1993;0.0;SP.POP.SCIE.RD.P6
COL;1994;0.0;SP.POP.SCIE.RD.P6
COL;1995;0.0;SP.POP.SCIE.RD.P6
COL;1996;0.0;SP.POP.SCIE.RD.P6
COL;1997;0.0;SP.POP.SCIE.RD.P6
COL;1998;0.0;SP.POP.SCIE.RD.P6
COL;1999;0.0;SP.POP.SCIE.RD.P6
COL;2000;0.0;SP.POP.SCIE.RD.P6
COL;2001;0.0;SP.POP.SCIE.RD.P6
COL;2002;0.0;SP.POP.SCIE.RD.P6
COL;2003;0.0;SP.POP.SCIE.RD.P6
COL;2004;0.0;SP.POP.SCIE.RD.P6
COL;2005;0.0;SP.POP.SCIE.RD.P6
COL;2006;0.0;SP.POP.SCIE.RD.P6
COL;2007;0.0;SP.POP.SCIE.RD.P6
COL;2008;0.0;SP.POP.SCIE.RD.P6
COL;2009;0.0;SP.POP.SCIE.RD.P6
COL;2010;0.0;SP.POP.SCIE.RD.P6
COL;2011;0.0;SP.POP.SCIE.RD.P6
COL;2012;0.0;SP.POP.SCIE.RD.P6
COL;2013;57.3604011535645;SP.POP.SCIE.RD.P6
COL;2014;58.2953910827637;SP.POP.SCIE.RD.P6
COL;2015;69.5486907958984;SP.POP.SCIE.RD.P6
COL;2016;89.3616104125977;SP.POP.SCIE.RD.P6
COL;2017;88.0190963745117;SP.POP.SCIE.RD.P6
COL;2018;0.0;SP.POP.SCIE.RD.P6
COL;2019;0.0;SP.POP.SCIE.RD.P6
COL;2020;0.0;SP.POP.SCIE.RD.P6
COL;2021;0.0;SP.POP.SCIE.RD.P6
COL;1990;0.0;IP.PAT.RESD
COL;1991;85.0;IP.PAT.RESD
COL;1992;120.0;IP.PAT.RESD
COL;1993;138.0;IP.PAT.RESD
COL;1994;124.0;IP.PAT.RESD
COL;1995;141.0;IP.PAT.RESD
COL;1996;87.0;IP.PAT.RESD
COL;1997;80.0;IP.PAT.RESD
COL;1998;161.0;IP.PAT.RESD
COL;1999;68.0;IP.PAT.RESD
COL;2000;75.0;IP.PAT.RESD
COL;2001;65.0;IP.PAT.RESD
COL;2002;54.0;IP.PAT.RESD
COL;2003;82.0;IP.PAT.RESD
COL;2004;76.0;IP.PAT.RESD
COL;2005;99.0;IP.PAT.RESD
COL;2006;142.0;IP.PAT.RESD
COL;2007;128.0;IP.PAT.RESD
COL;2008;126.0;IP.PAT.RESD
COL;2009;128.0;IP.PAT.RESD
COL;2010;133.0;IP.PAT.RESD
COL;2011;183.0;IP.PAT.RESD
COL;2012;213.0;IP.PAT.RESD
COL;2013;251.0;IP.PAT.RESD
COL;2014;260.0;IP.PAT.RESD
COL;2015;321.0;IP.PAT.RESD
COL;2016;545.0;IP.PAT.RESD
COL;2017;595.0;IP.PAT.RESD
COL;2018;415.0;IP.PAT.RESD
COL;2019;422.0;IP.PAT.RESD
COL;2020;369.0;IP.PAT.RESD
COL;2021;0.0;IP.PAT.RESD
COL;1990;0.0;IP.PAT.NRES
COL;1991;527.0;IP.PAT.NRES
COL;1992;575.0;IP.PAT.NRES
COL;1993;769.0;IP.PAT.NRES
COL;1994;867.0;IP.PAT.NRES
COL;1995;1093.0;IP.PAT.NRES
COL;1996;1172.0;IP.PAT.NRES
COL;1997;1497.0;IP.PAT.NRES
COL;1998;1670.0;IP.PAT.NRES
COL;1999;1615.0;IP.PAT.NRES
COL;2000;1694.0;IP.PAT.NRES
COL;2001;432.0;IP.PAT.NRES
COL;2002;858.0;IP.PAT.NRES
COL;2003;1127.0;IP.PAT.NRES
COL;2004;1365.0;IP.PAT.NRES
COL;2005;1662.0;IP.PAT.NRES
COL;2006;1861.0;IP.PAT.NRES
COL;2007;1862.0;IP.PAT.NRES
COL;2008;1818.0;IP.PAT.NRES
COL;2009;1551.0;IP.PAT.NRES
COL;2010;1739.0;IP.PAT.NRES
COL;2011;1770.0;IP.PAT.NRES
COL;2012;1848.0;IP.PAT.NRES
COL;2013;1781.0;IP.PAT.NRES
COL;2014;1898.0;IP.PAT.NRES
COL;2015;1921.0;IP.PAT.NRES
COL;2016;1658.0;IP.PAT.NRES
COL;2017;1777.0;IP.PAT.NRES
COL;2018;1808.0;IP.PAT.NRES
COL;2019;1735.0;IP.PAT.NRES
COL;2020;1752.0;IP.PAT.NRES
COL;2021;0.0;IP.PAT.NRES
COL;1990;0.0;IP.JRN.ARTC.SC
COL;1991;0.0;IP.JRN.ARTC.SC
COL;1992;0.0;IP.JRN.ARTC.SC
COL;1993;0.0;IP.JRN.ARTC.SC
COL;1994;0.0;IP.JRN.ARTC.SC
COL;1995;0.0;IP.JRN.ARTC.SC
COL;1996;0.0;IP.JRN.ARTC.SC
COL;1997;0.0;IP.JRN.ARTC.SC
COL;1998;0.0;IP.JRN.ARTC.SC
COL;1999;0.0;IP.JRN.ARTC.SC
COL;2000;534.68;IP.JRN.ARTC.SC
COL;2001;538.62;IP.JRN.ARTC.SC
COL;2002;680.56;IP.JRN.ARTC.SC
COL;2003;715.79;IP.JRN.ARTC.SC
COL;2004;842.07;IP.JRN.ARTC.SC
COL;2005;975.42;IP.JRN.ARTC.SC
COL;2006;1401.91;IP.JRN.ARTC.SC
COL;2007;1587.54;IP.JRN.ARTC.SC
COL;2008;2374.14;IP.JRN.ARTC.SC
COL;2009;2716.76;IP.JRN.ARTC.SC
COL;2010;3168.15;IP.JRN.ARTC.SC
COL;2011;3541.21;IP.JRN.ARTC.SC
COL;2012;4124.71;IP.JRN.ARTC.SC
COL;2013;4589.7;IP.JRN.ARTC.SC
COL;2014;5173.66;IP.JRN.ARTC.SC
COL;2015;5409.93;IP.JRN.ARTC.SC
COL;2016;6292.29;IP.JRN.ARTC.SC
COL;2017;6681.57;IP.JRN.ARTC.SC
COL;2018;7195.02;IP.JRN.ARTC.SC
COL;2019;0.0;IP.JRN.ARTC.SC
COL;2020;0.0;IP.JRN.ARTC.SC
COL;2021;0.0;IP.JRN.ARTC.SC
COL;1990;0.0;GB.XPD.RSDV.GD.ZS
COL;1991;0.0;GB.XPD.RSDV.GD.ZS
COL;1992;0.0;GB.XPD.RSDV.GD.ZS
COL;1993;0.0;GB.XPD.RSDV.GD.ZS
COL;1994;0.0;GB.XPD.RSDV.GD.ZS
COL;1995;0.0;GB.XPD.RSDV.GD.ZS
COL;1996;0.299230009317398;GB.XPD.RSDV.GD.ZS
COL;1997;0.273660004138947;GB.XPD.RSDV.GD.ZS
COL;1998;0.0;GB.XPD.RSDV.GD.ZS
COL;1999;0.0;GB.XPD.RSDV.GD.ZS
COL;2000;0.131060004234314;GB.XPD.RSDV.GD.ZS
COL;2001;0.13289999961853;GB.XPD.RSDV.GD.ZS
COL;2002;0.155589997768402;GB.XPD.RSDV.GD.ZS
COL;2003;0.173979997634888;GB.XPD.RSDV.GD.ZS
COL;2004;0.169640004634857;GB.XPD.RSDV.GD.ZS
COL;2005;0.165570005774498;GB.XPD.RSDV.GD.ZS
COL;2006;0.164269998669624;GB.XPD.RSDV.GD.ZS
COL;2007;0.183070003986359;GB.XPD.RSDV.GD.ZS
COL;2008;0.195409998297691;GB.XPD.RSDV.GD.ZS
COL;2009;0.193509995937347;GB.XPD.RSDV.GD.ZS
COL;2010;0.193580001592636;GB.XPD.RSDV.GD.ZS
COL;2011;0.198420003056526;GB.XPD.RSDV.GD.ZS
COL;2012;0.221159994602203;GB.XPD.RSDV.GD.ZS
COL;2013;0.257609993219376;GB.XPD.RSDV.GD.ZS
COL;2014;0.303169995546341;GB.XPD.RSDV.GD.ZS
COL;2015;0.365420013666153;GB.XPD.RSDV.GD.ZS
COL;2016;0.270509988069534;GB.XPD.RSDV.GD.ZS
COL;2017;0.261090010404587;GB.XPD.RSDV.GD.ZS
COL;2018;0.312330007553101;GB.XPD.RSDV.GD.ZS
COL;2019;0.321689993143082;GB.XPD.RSDV.GD.ZS
COL;2020;0.288120001554489;GB.XPD.RSDV.GD.ZS
COL;2021;0.0;GB.XPD.RSDV.GD.ZS
COL;1990;21000000.0;BX.GSR.ROYL.CD
COL;1991;29000000.0;BX.GSR.ROYL.CD
COL;1992;24300000.0;BX.GSR.ROYL.CD
COL;1993;30200000.0;BX.GSR.ROYL.CD
COL;1994;135500.0;BX.GSR.ROYL.CD
COL;1995;229500.0;BX.GSR.ROYL.CD
COL;1996;671560.0;BX.GSR.ROYL.CD
COL;1997;1375780.0;BX.GSR.ROYL.CD
COL;1998;3757310.0;BX.GSR.ROYL.CD
COL;1999;6120540.0;BX.GSR.ROYL.CD
COL;2000;5695900.02441407;BX.GSR.ROYL.CD
COL;2001;3183080.01708984;BX.GSR.ROYL.CD
COL;2002;5101630.61523437;BX.GSR.ROYL.CD
COL;2003;7557583.12988281;BX.GSR.ROYL.CD
COL;2004;8725411.62109375;BX.GSR.ROYL.CD
COL;2005;11285508.0566406;BX.GSR.ROYL.CD
COL;2006;13071194.0917969;BX.GSR.ROYL.CD
COL;2007;32690171.875;BX.GSR.ROYL.CD
COL;2008;54104212.890625;BX.GSR.ROYL.CD
COL;2009;48221626.953125;BX.GSR.ROYL.CD
COL;2010;72661187.5;BX.GSR.ROYL.CD
COL;2011;83017587.890625;BX.GSR.ROYL.CD
COL;2012;138714017.578125;BX.GSR.ROYL.CD
COL;2013;141459716.796875;BX.GSR.ROYL.CD
COL;2014;116382417.96875;BX.GSR.ROYL.CD
COL;2015;101196816.40625;BX.GSR.ROYL.CD
COL;2016;99122533.203125;BX.GSR.ROYL.CD
COL;2017;134001691.40625;BX.GSR.ROYL.CD
COL;2018;143866519.53125;BX.GSR.ROYL.CD
COL;2019;127065630.859375;BX.GSR.ROYL.CD
COL;2020;123030173.828125;BX.GSR.ROYL.CD
COL;2021;127254856.861667;BX.GSR.ROYL.CD
COL;1990;13000000.0;BM.GSR.ROYL.CD
COL;1991;19000000.0;BM.GSR.ROYL.CD
COL;1992;17400000.0;BM.GSR.ROYL.CD
COL;1993;18600000.0;BM.GSR.ROYL.CD
COL;1994;19568950.0;BM.GSR.ROYL.CD
COL;1995;28944760.0;BM.GSR.ROYL.CD
COL;1996;60648380.0;BM.GSR.ROYL.CD
COL;1997;60221550.0;BM.GSR.ROYL.CD
COL;1998;61699170.0;BM.GSR.ROYL.CD
COL;1999;69127270.0;BM.GSR.ROYL.CD
COL;2000;74072082.03125;BM.GSR.ROYL.CD
COL;2001;77274090.8203125;BM.GSR.ROYL.CD
COL;2002;80104996.09375;BM.GSR.ROYL.CD
COL;2003;77372537.109375;BM.GSR.ROYL.CD
COL;2004;87676363.28125;BM.GSR.ROYL.CD
COL;2005;122467029.296875;BM.GSR.ROYL.CD
COL;2006;140808115.234375;BM.GSR.ROYL.CD
COL;2007;347620984.375;BM.GSR.ROYL.CD
COL;2008;470855703.125;BM.GSR.ROYL.CD
COL;2009;510385125.0;BM.GSR.ROYL.CD
COL;2010;615031453.125;BM.GSR.ROYL.CD
COL;2011;753789593.75;BM.GSR.ROYL.CD
COL;2012;947980078.125;BM.GSR.ROYL.CD
COL;2013;1282431218.75;BM.GSR.ROYL.CD
COL;2014;1401046312.5;BM.GSR.ROYL.CD
COL;2015;1345633687.5;BM.GSR.ROYL.CD
COL;2016;1257276812.5;BM.GSR.ROYL.CD
COL;2017;1275576187.5;BM.GSR.ROYL.CD
COL;2018;1412618281.25;BM.GSR.ROYL.CD
COL;2019;1334981000.0;BM.GSR.ROYL.CD
COL;2020;1122727656.25;BM.GSR.ROYL.CD
COL;2021;1303460959.39682;BM.GSR.ROYL.CD
COM;1990;0.0;TX.VAL.TECH.MF.ZS
COM;1991;0.0;TX.VAL.TECH.MF.ZS
COM;1992;0.0;TX.VAL.TECH.MF.ZS
COM;1993;0.0;TX.VAL.TECH.MF.ZS
COM;1994;0.0;TX.VAL.TECH.MF.ZS
COM;1995;0.0;TX.VAL.TECH.MF.ZS
COM;1996;0.0;TX.VAL.TECH.MF.ZS
COM;1997;0.0;TX.VAL.TECH.MF.ZS
COM;1998;0.0;TX.VAL.TECH.MF.ZS
COM;1999;0.0;TX.VAL.TECH.MF.ZS
COM;2000;0.0;TX.VAL.TECH.MF.ZS
COM;2001;0.0;TX.VAL.TECH.MF.ZS
COM;2002;0.0;TX.VAL.TECH.MF.ZS
COM;2003;0.0;TX.VAL.TECH.MF.ZS
COM;2004;0.0;TX.VAL.TECH.MF.ZS
COM;2005;0.0;TX.VAL.TECH.MF.ZS
COM;2006;0.0;TX.VAL.TECH.MF.ZS
COM;2007;0.0;TX.VAL.TECH.MF.ZS
COM;2008;0.0;TX.VAL.TECH.MF.ZS
COM;2009;0.0;TX.VAL.TECH.MF.ZS
COM;2010;0.0;TX.VAL.TECH.MF.ZS
COM;2011;0.0;TX.VAL.TECH.MF.ZS
COM;2012;0.0;TX.VAL.TECH.MF.ZS
COM;2013;0.0;TX.VAL.TECH.MF.ZS
COM;2014;2.12623945462088;TX.VAL.TECH.MF.ZS
COM;2015;3.13609281921229;TX.VAL.TECH.MF.ZS
COM;2016;0.452268288573748;TX.VAL.TECH.MF.ZS
COM;2017;27.2437848478534;TX.VAL.TECH.MF.ZS
COM;2018;0.171855663540525;TX.VAL.TECH.MF.ZS
COM;2019;3.03192271173608;TX.VAL.TECH.MF.ZS
COM;2020;0.584333473238073;TX.VAL.TECH.MF.ZS
COM;2021;0.0;TX.VAL.TECH.MF.ZS
COM;1990;0.0;TX.VAL.TECH.CD
COM;1991;0.0;TX.VAL.TECH.CD
COM;1992;0.0;TX.VAL.TECH.CD
COM;1993;0.0;TX.VAL.TECH.CD
COM;1994;0.0;TX.VAL.TECH.CD
COM;1995;0.0;TX.VAL.TECH.CD
COM;1996;0.0;TX.VAL.TECH.CD
COM;1997;0.0;TX.VAL.TECH.CD
COM;1998;0.0;TX.VAL.TECH.CD
COM;1999;0.0;TX.VAL.TECH.CD
COM;2000;0.0;TX.VAL.TECH.CD
COM;2001;0.0;TX.VAL.TECH.CD
COM;2002;0.0;TX.VAL.TECH.CD
COM;2003;0.0;TX.VAL.TECH.CD
COM;2004;0.0;TX.VAL.TECH.CD
COM;2005;0.0;TX.VAL.TECH.CD
COM;2006;0.0;TX.VAL.TECH.CD
COM;2007;0.0;TX.VAL.TECH.CD
COM;2008;0.0;TX.VAL.TECH.CD
COM;2009;0.0;TX.VAL.TECH.CD
COM;2010;0.0;TX.VAL.TECH.CD
COM;2011;0.0;TX.VAL.TECH.CD
COM;2012;0.0;TX.VAL.TECH.CD
COM;2013;0.0;TX.VAL.TECH.CD
COM;2014;194928.0;TX.VAL.TECH.CD
COM;2015;134024.0;TX.VAL.TECH.CD
COM;2016;20214.0;TX.VAL.TECH.CD
